phase,epoch,lr,loss,acc,time_sec
val_epoch,94,0.00002756,1.143573,0.663326,6.256
train_epoch,95,0.00001946,1.028755,,11.392
val_epoch,95,0.00001946,1.143986,0.664892,6.871
train_epoch,96,0.00001282,1.028075,,10.569
val_epoch,96,0.00001282,1.143655,0.665205,6.626
train_epoch,97,0.00000765,1.027355,,11.597
val_epoch,97,0.00000765,1.143597,0.665205,6.755
train_epoch,98,0.00000396,1.028262,,11.521
val_epoch,98,0.00000396,1.143765,0.665205,6.656
train_epoch,99,0.00000174,1.025930,,11.253
val_epoch,99,0.00000174,1.143739,0.664579,6.520
train_epoch,100,0.00000100,1.026211,,11.080
val_epoch,100,0.00000100,1.143749,0.664892,6.381
