phase,epoch,lr,loss,acc,time_sec
train_epoch,24,0.00259359,1.018719,,10.697
val_epoch,24,0.00259359,1.059467,0.722831,6.608
train_epoch,25,0.00256081,1.016661,,10.731
val_epoch,25,0.00256081,1.062036,0.718133,6.616
train_epoch,26,0.00252698,1.016919,,10.113
val_epoch,26,0.00252698,1.058961,0.715628,6.320
train_epoch,27,0.00249214,1.017618,,10.284
val_epoch,27,0.00249214,1.062776,0.715002,6.876
train_epoch,28,0.00245632,1.015082,,10.319
val_epoch,28,0.00245632,1.052683,0.721892,6.839
train_epoch,29,0.00241955,1.012113,,10.077
val_epoch,29,0.00241955,1.058831,0.713749,6.556
train_epoch,30,0.00238188,1.013840,,10.854
val_epoch,30,0.00238188,1.069058,0.704040,6.071
train_epoch,31,0.00234334,1.013524,,10.526
val_epoch,31,0.00234334,1.053578,0.721892,6.134
train_epoch,32,0.00230397,1.011461,,10.648
val_epoch,32,0.00230397,1.054378,0.710930,6.312
train_epoch,33,0.00226381,1.008481,,10.572
val_epoch,33,0.00226381,1.051376,0.716567,6.403
train_epoch,34,0.00222289,1.007644,,10.230
val_epoch,34,0.00222289,1.054626,0.717507,6.737
train_epoch,35,0.00218126,1.005604,,10.534
val_epoch,35,0.00218126,1.050011,0.722831,5.951
train_epoch,36,0.00213896,1.004167,,10.379
val_epoch,36,0.00213896,1.052664,0.712496,6.093
train_epoch,37,0.00209602,1.004542,,10.285
val_epoch,37,0.00209602,1.050352,0.724397,6.271
train_epoch,38,0.00205250,1.005127,,10.283
val_epoch,38,0.00205250,1.048604,0.720639,6.484
train_epoch,39,0.00200844,1.003883,,10.700
val_epoch,39,0.00200844,1.058234,0.706232,6.012
train_epoch,40,0.00196387,1.001604,,10.286
val_epoch,40,0.00196387,1.049522,0.717820,6.113
train_epoch,41,0.00191885,1.000014,,10.503
val_epoch,41,0.00191885,1.053395,0.717507,6.264
train_epoch,42,0.00187341,1.003716,,10.434
val_epoch,42,0.00187341,1.046258,0.720952,6.229
train_epoch,43,0.00182761,1.000907,,10.693
val_epoch,43,0.00182761,1.046591,0.720326,6.405
train_epoch,44,0.00178148,1.001179,,10.217
val_epoch,44,0.00178148,1.048290,0.716254,6.429
train_epoch,45,0.00173507,1.005341,,11.150
val_epoch,45,0.00173507,1.050254,0.719699,6.795
train_epoch,46,0.00168844,1.002041,,10.123
val_epoch,46,0.00168844,1.048036,0.720639,6.622
train_epoch,47,0.00164162,0.998362,,10.356
val_epoch,47,0.00164162,1.044272,0.721892,6.264
train_epoch,48,0.00159465,0.999414,,10.547
val_epoch,48,0.00159465,1.053585,0.715315,6.481
train_epoch,49,0.00154760,0.998636,,10.432
val_epoch,49,0.00154760,1.050270,0.716567,6.297
train_epoch,50,0.00150050,0.996411,,10.356
val_epoch,50,0.00150050,1.048100,0.714375,6.207
train_epoch,51,0.00145340,0.997741,,10.308
val_epoch,51,0.00145340,1.042612,0.720639,6.033
train_epoch,52,0.00140635,0.995136,,10.430
val_epoch,52,0.00140635,1.047398,0.716881,6.257
train_epoch,53,0.00135938,0.995576,,10.646
val_epoch,53,0.00135938,1.044532,0.718133,6.484
train_epoch,54,0.00131256,0.997115,,10.554
val_epoch,54,0.00131256,1.046978,0.720952,6.004
train_epoch,55,0.00126593,0.994905,,10.481
val_epoch,55,0.00126593,1.046634,0.713436,5.899
train_epoch,56,0.00121952,0.994119,,10.487
val_epoch,56,0.00121952,1.043489,0.721892,6.242
train_epoch,57,0.00117339,0.997233,,11.161
val_epoch,57,0.00117339,1.040937,0.725963,6.687
train_epoch,58,0.00112759,0.993477,,10.854
val_epoch,58,0.00112759,1.041532,0.726903,6.508
train_epoch,59,0.00108215,0.993176,,10.972
val_epoch,59,0.00108215,1.039770,0.721578,5.981
train_epoch,60,0.00103713,0.990320,,10.406
val_epoch,60,0.00103713,1.041348,0.723144,6.364
train_epoch,61,0.00099256,0.993285,,10.365
val_epoch,61,0.00099256,1.044812,0.716567,6.632
train_epoch,62,0.00094850,0.990582,,10.361
val_epoch,62,0.00094850,1.039414,0.723771,6.613
train_epoch,63,0.00090498,0.989656,,10.572
val_epoch,63,0.00090498,1.040798,0.721265,6.760
train_epoch,64,0.00086204,0.988179,,10.513
val_epoch,64,0.00086204,1.039436,0.723144,6.111
train_epoch,65,0.00081974,0.988755,,10.580
val_epoch,65,0.00081974,1.039443,0.719073,6.003
train_epoch,66,0.00077811,0.989670,,10.864
val_epoch,66,0.00077811,1.041172,0.727216,6.509
train_epoch,67,0.00073719,0.990588,,10.678
val_epoch,67,0.00073719,1.040079,0.723144,6.069
train_epoch,68,0.00069703,0.990106,,9.910
val_epoch,68,0.00069703,1.040689,0.721578,6.155
train_epoch,69,0.00065766,0.989531,,10.714
val_epoch,69,0.00065766,1.038721,0.726589,6.627
train_epoch,70,0.00061912,0.987982,,10.436
val_epoch,70,0.00061912,1.039450,0.721265,6.490
train_epoch,71,0.00058145,0.987874,,10.371
val_epoch,71,0.00058145,1.039927,0.720326,6.364
train_epoch,72,0.00054468,0.986747,,10.476
val_epoch,72,0.00054468,1.038366,0.722518,6.702
train_epoch,73,0.00050886,0.988076,,10.703
val_epoch,73,0.00050886,1.041480,0.720326,6.689
train_epoch,74,0.00047402,0.987067,,10.735
val_epoch,74,0.00047402,1.039747,0.720326,5.881
train_epoch,75,0.00044019,0.987487,,10.225
val_epoch,75,0.00044019,1.040511,0.720013,6.566
train_epoch,76,0.00040741,0.985988,,10.357
val_epoch,76,0.00040741,1.038444,0.721578,6.573
train_epoch,77,0.00037571,0.984915,,10.464
val_epoch,77,0.00037571,1.039256,0.724397,5.963
train_epoch,78,0.00034512,0.985953,,10.573
val_epoch,78,0.00034512,1.038234,0.720952,6.558
train_epoch,79,0.00031566,0.986665,,10.325
val_epoch,79,0.00031566,1.038677,0.724397,5.869
train_epoch,80,0.00028738,0.984548,,10.723
val_epoch,80,0.00028738,1.038312,0.719699,6.236
train_epoch,81,0.00026029,0.985745,,10.273
val_epoch,81,0.00026029,1.037602,0.721892,6.699
train_epoch,82,0.00023443,0.986614,,10.397
val_epoch,82,0.00023443,1.036758,0.723771,6.569
train_epoch,83,0.00020982,0.984802,,10.676
val_epoch,83,0.00020982,1.037164,0.723144,6.721
train_epoch,84,0.00018648,0.983570,,10.564
val_epoch,84,0.00018648,1.037027,0.721892,6.584
train_epoch,85,0.00016444,0.985748,,10.558
val_epoch,85,0.00016444,1.037657,0.719699,5.878
train_epoch,86,0.00014371,0.985800,,9.780
val_epoch,86,0.00014371,1.037451,0.724084,6.397
